"parameter","median_inf","ci_low_inf","ci_high_inf","pd_inf","median_weak","ci_low_weak","ci_high_weak","pd_weak","median_shift","ci_width_inf","ci_width_weak","model","structure"
"z_baseline_predictor",0.416989,0.4072497715,0.42663053125,1,0.416952465,0.407318281,0.426667535,1,3.65350000000042e-05,0.0193807597499999,0.019349254,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",-0.00532980215,-0.01473223425,0.0039334150525,0.86984375,-0.0053635966,-0.014678656325,0.00402898954499998,0.8714375,3.37944499999993e-05,0.0186656493025,0.01870764587,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_multilingual_language_diversity",-0.00426274575,-0.016315567325,0.0083153519075,0.7526875,-0.00424707785,-0.016318926725,0.0081599495125,0.75134375,-1.56678999999995e-05,0.0246309192325,0.0244788762375,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_hemisphere",0.024972321,0.015571357875,0.034366187875,1,0.024986776,0.015656645025,0.0342946099,1,-1.44550000000035e-05,0.01879483,0.018637964875,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_caudality",0.07816172,0.0688348436,0.087494415025,1,0.078167401,0.068760673675,0.087441442375,1,-5.68100000000737e-06,0.018659571425,0.0186807687,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.014923744,0.0040945975325,0.025716979475,0.9966875,0.014918839,0.004030895615,0.025917235275,0.99671875,4.90499999999949e-06,0.0216223819425,0.02188633966,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_hemisphere",-0.00075995614,-0.0098972312975,0.00840005602749999,0.56709375,-0.00076458487,-0.010083814575,0.0085114452475,0.56421875,4.62873000000002e-06,0.018297287325,0.0185952598225,"erp_verb_object_number_agreement_400_900_lateral_itemslope","maximal"
"z_recoded_grammaticality",-0.01848576,-0.05265341175,0.01635684875,0.85340625,-0.0177003905,-0.052237937725,0.016763582225,0.8456875,-0.000785369499999997,0.0690102605,0.06900151995,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_session",-0.0120616935,-0.05160549195,0.027574895725,0.73240625,-0.011885868,-0.051221859025,0.0271666178499999,0.726625,-0.000175825499999999,0.079180387675,0.0783884768749999,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_mini_language",-0.000688363135,-0.02351019485,0.0219016749,0.52378125,-0.000826948535,-0.0237202605,0.02161233595,0.52809375,0.0001385854,0.04541186975,0.04533259645,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_mini_language",0.016172875,-0.019095841725,0.050886844325,0.82353125,0.0160426265,-0.018430635425,0.049774292725,0.82196875,0.000130248499999999,0.06998268605,0.06820492815,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"Intercept",-0.00665585615,-0.0291601082,0.015500301025,0.72196875,-0.006780263,-0.029011004725,0.015568346075,0.72325,0.00012440685,0.044660409225,0.0445793508,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_multilingual_language_diversity",-0.000477661165,-0.016877085675,0.016079597975,0.5219375,-0.000585426835,-0.016969545125,0.0159836598,0.5261875,0.00010776567,0.03295668365,0.032953204925,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_session:z_recoded_mini_language",-0.0111743665,-0.050467849325,0.0282021949,0.710875,-0.011274046,-0.051143881875,0.028656412575,0.71628125,9.96794999999998e-05,0.078670044225,0.07980029445,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session",0.0146835805,-0.000815646484749998,0.02993081415,0.9685625,0.0145863965,-0.000727016752499993,0.029939512,0.9686875,9.71840000000002e-05,0.03074646063475,0.0306665287525,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_caudality",0.00151355975,-0.01192180895,0.01494084635,0.5866875,0.00142175915,-0.012294229,0.01491448965,0.58309375,9.18005999999997e-05,0.0268626553,0.02720871865,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_baseline_predictor",0.37143481,0.35731762625,0.385495334,1,0.37151419,0.35748248775,0.385617457,1,-7.93799999999623e-05,0.02817770775,0.02813496925,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_caudality",0.0443286415,0.0308030596,0.0580072657,1,0.0443063855,0.03077284045,0.057956060675,1,2.22559999999983e-05,0.0272042061,0.027183220225,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.0124378905,-0.00268575019,0.0278057459,0.94640625,0.0124567885,-0.0026408907975,0.027728313525,0.94759375,-1.88979999999998e-05,0.03049149609,0.0303692043225,"erp_verb_object_number_agreement_400_900_midline_itemslope","maximal"
"z_recoded_session",-0.5300829,-0.71848387775,-0.3380549725,1,-0.55910216,-0.7530213745,-0.36238715175,1,0.0290192599999999,0.38042890525,0.39063422275,"accuracy_gender_agreement","base"
"z_recoded_mini_language",-0.28047453,-0.712639177,0.14539165475,0.89803125,-0.29380258,-0.73629796925,0.13389398225,0.91328125,0.01332805,0.85803083175,0.8701919515,"accuracy_gender_agreement","base"
"Intercept",2.8656345,2.4515569325,3.2898574225,1,2.8731398,2.4362861525,3.3105785225,1,-0.0075052999999996,0.83830049,0.874292369999999,"accuracy_gender_agreement","base"
"z_recoded_grammaticality:z_recoded_mini_language",0.378244155,0.0960159684250001,0.671031427749999,0.99403125,0.38456589,0.0961606348750001,0.676078287,0.995125,-0.00632173499999999,0.575015459324999,0.579917652125,"accuracy_gender_agreement","base"
"z_recoded_grammaticality",0.113430275,-0.18194493175,0.40211355425,0.77709375,0.11694081,-0.185386933,0.4087160565,0.7819375,-0.00351053500000001,0.584058486,0.5941029895,"accuracy_gender_agreement","base"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.164259325,0.092062101025,0.23595075225,1,0.163427055,0.09206648995,0.2358891025,1,0.000832270000000024,0.143888651225,0.14382261255,"accuracy_gender_agreement","base"
"z_recoded_grammaticality:z_recoded_session",0.20729591,0.134555372,0.28080456775,1,0.208080165,0.136475262,0.281439746,1,-0.000784254999999984,0.14624919575,0.144964484,"accuracy_gender_agreement","base"
"z_recoded_session:z_recoded_mini_language",-0.10547472,-0.2943489965,0.084160264275,0.8649375,-0.104775135,-0.29815128475,0.081942137625,0.864,-0.000699584999999989,0.378509260775,0.380093422375,"accuracy_gender_agreement","base"
"z_recoded_session",-1.20253335,-1.57505246,-0.813627577750001,1,-1.42274765,-1.8330890325,-1.0208279875,1,0.2202143,0.761424882249999,0.812261044999999,"accuracy_differential_object_marking","base"
"Intercept",2.04742345,1.498738235,2.583939605,1,2.17706145,1.609920045,2.7388409825,1,-0.129638,1.08520137,1.1289209375,"accuracy_differential_object_marking","base"
"z_recoded_grammaticality",0.86785251,0.4570516605,1.2852183075,0.99990625,0.91665263,0.4869551525,1.33858819,0.99996875,-0.0488001199999999,0.828166647,0.851633037499999,"accuracy_differential_object_marking","base"
"z_recoded_mini_language",-0.23994701,-0.769419484,0.30109055125,0.8164375,-0.25125749,-0.81130217825,0.311292881,0.8144375,0.01131048,1.07051003525,1.12259505925,"accuracy_differential_object_marking","base"
"z_recoded_grammaticality:z_recoded_mini_language",0.121020545,-0.29051231775,0.53722519625,0.71896875,0.12404667,-0.29708175175,0.553058611249999,0.7195625,-0.00302612499999999,0.827737514,0.850140362999999,"accuracy_differential_object_marking","base"
"z_recoded_session:z_recoded_mini_language",0.27113619,-0.12657196675,0.66264937875,0.91,0.268349025,-0.14252571225,0.6756580035,0.90515625,0.00278716499999998,0.7892213455,0.818183715749999,"accuracy_differential_object_marking","base"
"z_recoded_grammaticality:z_recoded_session",-0.24698686,-0.32705689175,-0.166682077,1,-0.24973603,-0.33084606025,-0.16869170375,1,0.00274917,0.16037481475,0.1621543565,"accuracy_differential_object_marking","base"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.071512038,-0.00886495368499999,0.15350304225,0.95878125,0.0723535135,-0.00794191135499997,0.154924459,0.96259375,-0.000841475499999994,0.162367995935,0.162866370355,"accuracy_differential_object_marking","base"
"z_recoded_session",-0.651948325,-0.98122503975,-0.31644837825,0.99984375,-0.751322865,-1.1166059825,-0.399681362,1,0.09937454,0.6647766615,0.7169246205,"accuracy_verb_object_number_agreement","base"
"Intercept",1.3520191,0.94476604825,1.756038175,1,1.42197625,1.0050699775,1.853509195,1,-0.0699571499999998,0.81127212675,0.8484392175,"accuracy_verb_object_number_agreement","base"
"z_recoded_grammaticality",0.801185005,0.45000193625,1.1467861075,1,0.845712605,0.49823553475,1.2082185675,1,-0.0445276,0.69678417125,0.70998303275,"accuracy_verb_object_number_agreement","base"
"z_recoded_session:z_recoded_mini_language",-0.199432425,-0.54957660525,0.13959651625,0.87628125,-0.213432095,-0.56977615725,0.134597803,0.88528125,0.01399967,0.6891731215,0.70437396025,"accuracy_verb_object_number_agreement","base"
"z_recoded_mini_language",0.0862270545,-0.3245038065,0.50663324075,0.6610625,0.098430509,-0.32160325025,0.52993927775,0.67821875,-0.0122034545,0.83113704725,0.851542528,"accuracy_verb_object_number_agreement","base"
"z_recoded_grammaticality:z_recoded_mini_language",0.0190030065,-0.326365285,0.360519823249999,0.5443125,0.0280184885,-0.3331241915,0.37102817275,0.56040625,-0.009015482,0.686885108249999,0.70415236425,"accuracy_verb_object_number_agreement","base"
"z_recoded_grammaticality:z_recoded_session",-0.0519807835,-0.13254726725,0.0298201364249999,0.8934375,-0.05287984,-0.133505294,0.02779773455,0.89715625,0.000899056499999995,0.162367403675,0.16130302855,"accuracy_verb_object_number_agreement","base"
"z_recoded_grammaticality:z_recoded_session:z_recoded_mini_language",0.044738017,-0.03728352495,0.1250984015,0.857125,0.044971469,-0.0354124064,0.125368927,0.86003125,-0.000233452000000002,0.16238192645,0.1607813334,"accuracy_verb_object_number_agreement","base"
